lat,lng,Title,City,State,Group,Ideology,Headquarters,Statewide,Year,UniqueID
39.1155314,-94.6267873,Brotherhood of Klans Knights of the KKK,"",KANSAS,"",Ku Klux Klan,"",Yes,2010,b0c69eaa-6931-4a53-b7e6-c7ef1da82732
39.1155314,-94.6267873,Loyal White Knights of the KKK,"",KANSAS,"",Ku Klux Klan,"",Yes,2013,ab0d4fee-de16-48d1-bdfb-e65df6f1f43b
39.1155314,-94.6267873,Traditionalist Worker Party,"",KANSAS,Traditionalist Worker Party,Neo-Nazi,"",Yes,2016,ccd6fea8-05b1-4f46-aa95-e3f00cd60fb6
39.1155314,-94.6267873,White Boy Society,"",KANSAS,"",White Nationalist,"",Yes,2016,294087dc-51ed-4bad-b2de-617a86a82421
39.1155314,-94.6267873,The Daily Stormer,"",KANSAS,"",Neo-Nazi,"",Yes,2017,9b311c1e-f11d-48e5-8600-88b1c7aebd4c
39.1155314,-94.6267873,Midland Hammerskins,"",KANSAS,"",Racist Skinhead,"",Yes,2018,22614a53-ca65-4e37-8969-143205c9a1ee
39.1155314,-94.6267873,Identity Evropa,"",KANSAS,Identity Evropa/American Identity Movement,White Nationalist,"",Yes,2018,ecd67c29-8160-4cc4-9ac0-48c7434e12df
39.1155314,-94.6267873,Feuerkrieg Division,"",KANSAS,"",Neo-Nazi,"",Yes,2019,eaa0b587-bc39-4d85-853e-10b1d2c6e76b
37.8393332,-84.2700179,Confederate Hammerskins,"",KENTUCKY,"",Racist Skinhead,"",Yes,2002,9389c805-e635-48ea-b712-db7c12fb1ebf
37.8393332,-84.2700179,Brotherhood of Klans Knights of the KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2008,1e6f4d72-e388-49da-b5e6-d8da7bb0b974
37.8393332,-84.2700179,Supreme White Alliance,"",KENTUCKY,"",Racist Skinhead,"",Yes,2008,a0c45827-d637-465c-9d79-3b89e6bede45
37.8393332,-84.2700179,The Knights Order of Klans,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2008,b56c1391-6708-4400-9094-fa9577a8cc8b
37.8393332,-84.2700179,United Northern and Southern Knights of the KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2008,68aecbdf-2326-4b09-b17f-19c3af525b6b
37.8393332,-84.2700179,Brotherhood of Klans Knights of the KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2009,0406d2d0-93b5-4b4b-83c0-8ad5b20afd31
37.8393332,-84.2700179,National Knights of the KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2009,de6751bf-d65d-4228-a011-8676b20f6030
37.8393332,-84.2700179,National Socialist Movement,"",KENTUCKY,"",Neo-Nazi,"",Yes,2009,54b144fa-436d-44ba-9712-0db80a898af5
37.8393332,-84.2700179,Supreme White Alliance,"",KENTUCKY,"",Racist Skinhead,"",Yes,2009,ac71ec07-50db-4b8d-8c14-930ccd09034c
37.8393332,-84.2700179,Aryan Terror Brigade,"",KENTUCKY,"",Racist Skinhead,"",Yes,2010,a148de85-062b-4b13-a106-92c0b64143ea
37.8393332,-84.2700179,Brotherhood of Klans Knights of the KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2010,67b1ecc8-d59e-44ed-bf15-3db9a143536d
37.8393332,-84.2700179,Knight Riders Knights of the KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2010,4807b5a8-ac6e-4bad-936f-fe6168300d82
37.8393332,-84.2700179,National Knights of the KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2010,172365e3-9ac9-47ee-9c43-bbbf3ef86ecd
37.8393332,-84.2700179,National Socialist Movement,"",KENTUCKY,National Socialist Movement,Neo-Nazi,"",Yes,2010,651460fa-db0b-4ed7-9661-1776ec2bae0f
37.8393332,-84.2700179,Supreme White Alliance,"",KENTUCKY,"",Racist Skinhead,"",Yes,2010,81ce63e5-7d46-4a75-ac10-761350f67c76
37.8393332,-84.2700179,Supreme White Knights of the KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2010,9a3ca9b5-cfef-4187-88f3-46930a3431a9
37.8393332,-84.2700179,Traditionalist American Knights of the KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2010,4a301752-e291-4be1-b4f0-51a72b6446d7
37.8393332,-84.2700179,American Third Position,"",KENTUCKY,"",White Nationalist,"",Yes,2011,8884cc01-2de8-4277-8785-bbd6e219d751
37.8393332,-84.2700179,Aryan Terror Brigade,"",KENTUCKY,"",Racist Skinhead,"",Yes,2011,1e539973-caa9-49e6-9888-aaca4a4ce096
37.8393332,-84.2700179,Ku Klos Knights of the KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2011,96e11781-d0a9-40f2-a667-1efac71af40e
37.8393332,-84.2700179,National Socialist Movement,"",KENTUCKY,National Socialist Movement,Neo-Nazi,"",Yes,2011,46e3a2c7-3b06-44cc-9b24-dd002b66b469
37.8393332,-84.2700179,Rebel Brigade Knights of the KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2011,c30355f2-9ddc-4b9f-9be1-93f53e8c7bae
37.8393332,-84.2700179,Supreme White Alliance,"",KENTUCKY,"",Racist Skinhead,"",Yes,2011,afb1684a-f75c-4f0b-b00c-98d831c1b74b
37.8393332,-84.2700179,True Invisible Empire Traditionalist American Knights of the KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2011,7d354f0d-9637-4f92-a5e0-2d03aba1468d
37.8393332,-84.2700179,United Knights Of Tennessee Order Of The KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2011,143ec9e7-5b21-450a-9483-872a48edeb1a
37.8393332,-84.2700179,Aryan Terror Brigade,"",KENTUCKY,"",Racist Skinhead,"",Yes,2012,323dc1f4-1f83-4b75-918f-c89f1a9d7e34
37.8393332,-84.2700179,Ku Klos Knights of the KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2012,e194387c-1c85-4f2a-8b88-625d93f5a76d
37.8393332,-84.2700179,Loyal White Knights of the KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2012,de3acdd0-f7cd-49eb-9c19-529f264629a2
37.8393332,-84.2700179,National Socialist Movement,"",KENTUCKY,National Socialist Movement,Neo-Nazi,"",Yes,2012,ee1f8c99-85d0-4332-a188-ea6c9b5a1be1
37.8393332,-84.2700179,National Socialist Movement,"",KENTUCKY,National Socialist Movement,Neo-Nazi,"",Yes,2012,86a21393-7767-4a72-b99f-5f5115a628d8
37.8393332,-84.2700179,Aryan Strikeforce,"",KENTUCKY,"",Racist Skinhead,"",Yes,2013,d948c54d-57e7-4c43-baf5-f33511c4ebf5
37.8393332,-84.2700179,Aryan Terror Brigade,"",KENTUCKY,"",Racist Skinhead,"",Yes,2013,35c5dad1-b6df-4ba6-8eeb-9d58a8ec6409
37.8393332,-84.2700179,Loyal White Knights of the KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2013,1dbc7ae1-ffef-4801-bafc-6f700192c9dd
37.8393332,-84.2700179,National Socialist Movement,"",KENTUCKY,National Socialist Movement,Neo-Nazi,"",Yes,2013,8b88dc07-4b75-4ee9-a8ac-b49e9f2c863b
37.8393332,-84.2700179,Supreme White Alliance,"",KENTUCKY,"",Racist Skinhead,"",Yes,2013,47ddf1a4-11e4-48c4-8964-f8b3ec31a521
37.8393332,-84.2700179,Aryan Nations,"",KENTUCKY,"",Neo-Nazi,"",Yes,2014,91242639-d34e-4b58-9c16-83c2ba87c450
37.8393332,-84.2700179,Aryan Strikeforce,"",KENTUCKY,"",Racist Skinhead,"",Yes,2014,6f0e2e1d-182c-4f70-9a6d-9585899ed418
37.8393332,-84.2700179,Aryan Terror Brigade,"",KENTUCKY,"",Racist Skinhead,"",Yes,2014,6ba665a4-b899-4c0a-b48a-3085f7b2d4c3
37.8393332,-84.2700179,Creativity Movement,"",KENTUCKY,Creativity Movement,Neo-Nazi,"",Yes,2014,21101c3f-102b-425e-a14b-cd6608009889
37.8393332,-84.2700179,Loyal White Knights of the KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2014,5aec73ce-ea4a-4555-9a64-5c9567ae5163
37.8393332,-84.2700179,National Socialist Movement,"",KENTUCKY,National Socialist Movement,Neo-Nazi,"",Yes,2014,cb7fb836-572f-495d-b010-3214aa3f5391
37.8393332,-84.2700179,Aryan Strikeforce,"",KENTUCKY,"",Racist Skinhead,"",Yes,2015,3e52e2d1-a80b-4221-aa78-34d8d26a41d5
37.8393332,-84.2700179,National Socialist Movement,"",KENTUCKY,National Socialist Movement,Neo-Nazi,"",Yes,2015,5aa53810-9135-4fa2-bab0-b5ec271bfd3f
37.8393332,-84.2700179,Original Knight Riders Knights of the KKK,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2015,777ab5a9-c25f-4e96-acdb-67deef76c280
37.8393332,-84.2700179,Aryan Strikeforce,"",KENTUCKY,"",Racist Skinhead,"",Yes,2016,30296c60-cd9a-4752-a0f7-c4b460bbe11d
37.8393332,-84.2700179,Church of the National Knights of the Ku Klux Klan,"",KENTUCKY,Church of the National Knights of the Ku Klux Klan,Ku Klux Klan,"",Yes,2016,7bb0c538-8c57-4278-b0e3-9d0b083a58db
37.8393332,-84.2700179,Crew 38,"",KENTUCKY,"",Racist Skinhead,"",Yes,2016,87347498-d59d-4611-97e1-2b75dd358391
37.8393332,-84.2700179,National Socialist Movement,"",KENTUCKY,National Socialist Movement,Neo-Nazi,"",Yes,2016,226b5e69-dedc-4870-984d-6fabbd87e48e
37.8393332,-84.2700179,Supreme White Alliance,"",KENTUCKY,"",Racist Skinhead,"",Yes,2016,80b5ffd0-f8d2-48a4-8967-ed935cd19342
37.8393332,-84.2700179,Church of the National Knights of the Ku Klux Klan,"",KENTUCKY,Church of the National Knights of the Ku Klux Klan,Ku Klux Klan,"",Yes,2017,a9d0d706-3cdf-47d3-9d62-6e943a4b4312
37.8393332,-84.2700179,The Daily Stormer,"",KENTUCKY,"",Neo-Nazi,"",Yes,2017,219b7099-81f7-4e56-90db-a79b89597e0c
37.8393332,-84.2700179,National Socialist Movement,"",KENTUCKY,National Socialist Movement,Neo-Nazi,"",Yes,2017,5f412267-ede8-4e21-b64a-6594f3ce77fb
37.8393332,-84.2700179,Church of the National Knights of the Ku Klux Klan,"",KENTUCKY,Church of the National Knights of the Ku Klux Klan,Ku Klux Klan,"",Yes,2018,daf0c2f7-603a-4bf9-a775-756d851a550f
37.8393332,-84.2700179,Atomwaffen Division,"",KENTUCKY,"",Neo-Nazi,"",Yes,2018,be46acad-d957-4561-b00e-c89772cf5287
37.8393332,-84.2700179,Traditionalist Worker Party,"",KENTUCKY,Traditionalist Worker Party,Neo-Nazi,"",Yes,2018,9ee8b4ac-39b8-4f06-8278-1f6a39035538
37.8393332,-84.2700179,Identity Evropa,"",KENTUCKY,Identity Evropa/American Identity Movement,White Nationalist,"",Yes,2018,2c9eaa95-53eb-424d-9ca9-b3c8f8e6a03e
37.8393332,-84.2700179,Patriot Front,"",KENTUCKY,"",White Nationalist,"",Yes,2018,40337942-c946-41e9-903f-d032a71b3636
37.8393332,-84.2700179,American Christian Dixie Knights of the Ku Klux Klan,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2019,58e05fe6-19d4-49d4-9a1c-e5b03197603b
37.8393332,-84.2700179,Church of the National Knights of the Ku Klux Klan,"",KENTUCKY,Church of the National Knights of the Ku Klux Klan,Ku Klux Klan,"",Yes,2019,9d9e9d33-6eda-4a39-9a09-514c832f3c10
37.8393332,-84.2700179,Nordic Order Knights of the Ku Klux Klan,"",KENTUCKY,"",Ku Klux Klan,"",Yes,2019,93006178-8e79-407b-99dc-43eccc85e6f0
37.8393332,-84.2700179,National Socialist Movement,"",KENTUCKY,National Socialist Movement,Neo-Nazi,"",Yes,2019,4f0114cf-298a-4efd-badd-073bb1244476
37.8393332,-84.2700179,Asatru Folk Assembly,"",KENTUCKY,"",Neo-Volkisch,"",Yes,2019,f9a3dba3-35d9-4cb4-a8ad-f43566416b95
37.8393332,-84.2700179,American Identity Movement,"",KENTUCKY,"",White Nationalist,"",Yes,2019,b8e9d204-5ace-48d1-b554-e73f20b16d98
37.8393332,-84.2700179,Patriot Front,"",KENTUCKY,"",White Nationalist,"",Yes,2019,8cfe17a7-aa98-41b3-87ba-7cdfb4402a67
30.9842977,-91.9623327,Imperial Klans of America Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2004,66bb1e8d-68b9-4d0a-aea7-8db9242d62f8
30.9842977,-91.9623327,Imperial Klans of America Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2005,c91dc94f-f498-48af-9b64-534be9e671a4
30.9842977,-91.9623327,Council of Conservative Citizens,"",LOUISIANA,Council of Conservative Citizens,White Nationalist,"",Yes,2007,95f18c6c-ee60-4dcf-aaf9-2a084e78272c
30.9842977,-91.9623327,National Alliance,"",LOUISIANA,National Alliance,Neo-Nazi,"",Yes,2007,b49f02ca-6095-424f-8ae4-1bee56a52300
30.9842977,-91.9623327,Brotherhood of Klans Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2008,26a3ee6a-624b-4585-9bc6-ec0d473a676a
30.9842977,-91.9623327,Council of Conservative Citizens,"",LOUISIANA,Council of Conservative Citizens,White Nationalist,"",Yes,2008,374338c2-e8ad-48c4-9dae-226b5fa4becd
30.9842977,-91.9623327,New Black Panther Party,"",LOUISIANA,New Black Panther Party,Black Separatist,"",Yes,2008,e306ff09-a948-4151-a942-fdb7748b11d1
30.9842977,-91.9623327,United Northern and Southern Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2008,71af5bcc-2a80-43ca-bb9e-3824bd9bee21
30.9842977,-91.9623327,Aryan Nations 88,"",LOUISIANA,"",Neo-Nazi,"",Yes,2009,e139e157-879d-4c4f-b2d4-e908e12fd4f0
30.9842977,-91.9623327,Aryan Nations Revival,"",LOUISIANA,"",Christian Identity,"",Yes,2009,c572b135-5067-43af-b7ba-47c5419d91b2
30.9842977,-91.9623327,Brotherhood of Klans Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2009,3ec1ccc9-5706-4061-a298-775f59430d03
30.9842977,-91.9623327,Council of Conservative Citizens,"",LOUISIANA,Council of Conservative Citizens,White Nationalist,"",Yes,2009,3f72e3c5-b244-48bd-ae78-ba54df042091
30.9842977,-91.9623327,Jewish Defense League,"",LOUISIANA,"",General Hate,"",Yes,2009,d910bc1f-e83f-42bc-b0ea-5ad317634a8a
30.9842977,-91.9623327,M.A.C.S. Klan Merchandise,"",LOUISIANA,"",General Hate,"",Yes,2009,5d5eca85-d793-4c9e-bcac-7d273bdffeba
30.9842977,-91.9623327,New Black Panther Party,"",LOUISIANA,New Black Panther Party,Black Separatist,"",Yes,2009,598ef311-50be-45ac-9513-23117712bd1d
30.9842977,-91.9623327,Supreme White Alliance,"",LOUISIANA,"",Racist Skinhead,"",Yes,2009,c5d20198-d500-41fa-abfb-6581696d790e
30.9842977,-91.9623327,United Northern and Southern Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2009,60fd3c60-b901-4428-b49c-6adc481f29b0
30.9842977,-91.9623327,Brotherhood of Klans Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2010,d6c1dcb0-a268-426c-99d3-597c2261a4b7
30.9842977,-91.9623327,Jewish Defense League,"",LOUISIANA,"",General Hate,"",Yes,2010,50320fbb-9533-4938-a4b2-ab997ff7b8ce
30.9842977,-91.9623327,Knight Riders Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2010,ae9e86eb-578f-4324-938b-f9c47a9a80e2
30.9842977,-91.9623327,M.A.C.S. Klan Merchandise,"",LOUISIANA,"",General Hate,"",Yes,2010,f1de37cf-7419-4015-9b55-49ee7cb2fc4c
30.9842977,-91.9623327,Traditionalist American Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2010,b509c8f5-f44f-4b20-bdd5-855876605b84
30.9842977,-91.9623327,United Northern and Southern Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2010,e9a73da8-dbe6-4557-b836-20d7921e1675
30.9842977,-91.9623327,Jewish Defense League,"",LOUISIANA,"",General Hate,"",Yes,2011,3e285580-86ca-4978-a325-2f528eb43bed
30.9842977,-91.9623327,M.A.C.S. Klan Merchandise,"",LOUISIANA,"",General Hate,"",Yes,2011,c96085ce-4ac3-4004-99b3-2188eac3c577
30.9842977,-91.9623327,National Socialist Movement,"",LOUISIANA,National Socialist Movement,Neo-Nazi,"",Yes,2011,e47361b4-5fd8-4f4d-b57f-cc793c6687b0
30.9842977,-91.9623327,New Black Panther Party,"",LOUISIANA,New Black Panther Party,Black Separatist,"",Yes,2011,02e7b27c-0fe9-4d54-bb4b-a8b76de66cc6
30.9842977,-91.9623327,Rebel Brigade Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2011,1753fdc0-fb76-46e2-b928-036bbdb32ab7
30.9842977,-91.9623327,True Invisible Empire Traditionalist American Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2011,799fef02-7076-46b2-84d0-311b25ff81f1
30.9842977,-91.9623327,American Nazi Party,"",LOUISIANA,"",Neo-Nazi,"",Yes,2012,f84a5ed5-695b-49ff-afbb-c416cf0682c4
30.9842977,-91.9623327,Jewish Defense League,"",LOUISIANA,"",General Hate,"",Yes,2012,7e00a140-cab3-4578-89a1-a41714f74e1e
30.9842977,-91.9623327,Loyal White Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2012,e7b662cd-f04d-46f1-8eda-ab9474d8e236
30.9842977,-91.9623327,M.A.C.S. Klan Merchandise,"",LOUISIANA,"",General Hate,"",Yes,2012,4bfa7650-e675-4be6-ab0f-15feca639d3a
30.9842977,-91.9623327,National Socialist Movement,"",LOUISIANA,National Socialist Movement,Neo-Nazi,"",Yes,2012,7f15bcfe-dc0b-4b71-8192-c2436c8a0380
30.9842977,-91.9623327,Aryan Terror Brigade,"",LOUISIANA,"",Racist Skinhead,"",Yes,2013,d46ae3f8-70e5-4c87-a38f-70e104a071f7
30.9842977,-91.9623327,Loyal White Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2013,af198e72-6ad7-45c1-bbfb-973c9ef19e50
30.9842977,-91.9623327,M.A.C.S. Klan Merchandise,"",LOUISIANA,"",General Hate,"",Yes,2013,f644b9df-f2f3-4c33-9f45-6c74bd915135
30.9842977,-91.9623327,National Socialist Freedom Movement,"",LOUISIANA,"",Neo-Nazi,"",Yes,2013,72e16b66-c680-4fc8-9516-3157dd9bea7a
30.9842977,-91.9623327,National Socialist Movement,"",LOUISIANA,National Socialist Movement,Neo-Nazi,"",Yes,2013,9127a58c-7280-4e37-8880-07fb3d3f6751
30.9842977,-91.9623327,Red October,"",LOUISIANA,"",White Nationalist,"",Yes,2013,0051be0b-55b7-4fe5-a903-35083a118f6a
30.9842977,-91.9623327,Aryan Nations Sadistic Souls MC,"",LOUISIANA,"",Neo-Nazi,"",Yes,2013,5c380692-b1e8-4ae3-950e-3b49dfaf70d7
30.9842977,-91.9623327,Aryan Terror Brigade,"",LOUISIANA,"",Racist Skinhead,"",Yes,2014,01052b0f-9b36-47b3-a2f7-fc2fd33d393b
30.9842977,-91.9623327,Free America Rally,"",LOUISIANA,"",White Nationalist,"",Yes,2014,c7b0efc7-9a56-4ef2-81a0-218aca5a40af
30.9842977,-91.9623327,Loyal White Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2014,b26bd6c5-bac0-4177-8ce2-a241d0fa737c
30.9842977,-91.9623327,National Socialist Freedom Movement,"",LOUISIANA,"",Neo-Nazi,"",Yes,2014,4574b524-90e1-4257-835c-38495a12207a
30.9842977,-91.9623327,National Socialist Movement,"",LOUISIANA,National Socialist Movement,Neo-Nazi,"",Yes,2014,a09b34ac-bd0a-460d-b517-27ffd30ad42e
30.9842977,-91.9623327,Southern National Congress,"",LOUISIANA,"",Neo-Confederate,"",Yes,2014,d7cd1900-dea4-4f7a-a958-420f62a0c4e9
30.9842977,-91.9623327,Loyal White Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2015,d8d1a981-fa6a-4738-903d-2b41c544b753
30.9842977,-91.9623327,National Socialist Movement,"",LOUISIANA,National Socialist Movement,Neo-Nazi,"",Yes,2015,318bbb19-03ed-4b09-add8-a0348ae8f7b4
30.9842977,-91.9623327,Original Knight Riders Knights of the KKK,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2015,b4a88344-e347-47a9-8fe6-6713fbf2f4eb
30.9842977,-91.9623327,Aryan Nations Sadistic Souls MC,"",LOUISIANA,"",Neo-Nazi,"",Yes,2015,1151beab-75fc-4633-9f3f-f5bb2dd472c0
30.9842977,-91.9623327,Southern National Congress,"",LOUISIANA,"",Neo-Confederate,"",Yes,2015,95a4dadb-11fe-4c1f-906b-05b7bff3e9a6
30.9842977,-91.9623327,National Socialist Movement,"",LOUISIANA,National Socialist Movement,Neo-Nazi,"",Yes,2016,9a7aeb00-f832-480d-a552-5f814466b390
30.9842977,-91.9623327,Southern National Congress,"",LOUISIANA,"",Neo-Confederate,"",Yes,2016,ee70af0e-7571-40d3-ad83-6b816287d4d4
30.9842977,-91.9623327,Die Auserwahlten,"",LOUISIANA,"",Racist Skinhead,"",Yes,2017,f7485212-8056-4732-ac69-daa349b24a53
30.9842977,-91.9623327,Israelite School of Universal Practical Knowledge,"",LOUISIANA,"",Black Separatist,"",Yes,2017,72c2c77b-44c3-41a9-ac63-9ecd1fdac457
30.9842977,-91.9623327,Vanguard America,"",LOUISIANA,"",Neo-Nazi,"",Yes,2017,d4c03f21-8ca3-49a5-a6a3-dd8020752e41
30.9842977,-91.9623327,Great Millstone,"",LOUISIANA,"",Black Separatist,"",Yes,2018,955bf5d2-9fba-4951-9d6a-2e15748585a2
30.9842977,-91.9623327,Israelite School of Universal Practical Knowledge,"",LOUISIANA,"",Black Separatist,"",Yes,2018,8150070b-48eb-42ae-a5cd-398f1059db18
30.9842977,-91.9623327,Identity Dixie,"",LOUISIANA,"",Neo-Confederate,"",Yes,2018,c55bb3f7-d7b6-49ac-a261-dfc63c32c7b5
30.9842977,-91.9623327,"Daily Stormer, The","",LOUISIANA,"",Neo-Nazi,"",Yes,2018,65426a37-a440-4781-8d9b-50c58431c71e
30.9842977,-91.9623327,The Right Stuff,"",LOUISIANA,"",White Nationalist,"",Yes,2018,72b6ca7f-032b-48f0-97aa-55e87e10c40c
30.9842977,-91.9623327,Great Millstone,"",LOUISIANA,"",Black Separatist,"",Yes,2019,d48f4bdf-9ed3-4049-b71b-54552ef14f40
30.9842977,-91.9623327,Israelite School of Universal Practical Knowledge,"",LOUISIANA,"",Black Separatist,"",Yes,2019,3592f9ea-529e-49c3-b019-164df18eb022
30.9842977,-91.9623327,Patriotic Brigade Knights of the Ku Klux Klan,"",LOUISIANA,"",Ku Klux Klan,"",Yes,2019,74a9aca5-0354-4032-b843-b9f6e3bfdf01
30.9842977,-91.9623327,Identity Dixie,"",LOUISIANA,"",Neo-Confederate,"",Yes,2019,78483c58-77ad-467c-a9f1-1b77021a8c8f
30.9842977,-91.9623327,Patriot Front,"",LOUISIANA,"",White Nationalist,"",Yes,2019,0cd52e01-a8b0-4002-84bf-055a62918537
45.253783,-69.4454689,National Socialist Movement,"",MAINE,National Socialist Movement,Neo-Nazi,"",Yes,2003,48bc18c6-7147-4911-8804-37a8552fb883
45.253783,-69.4454689,National Socialist Movement,"",MAINE,National Socialist Movement,Neo-Nazi,"",Yes,2004,6b4ee566-8acf-4150-bb03-679b25de483b
45.253783,-69.4454689,National Socialist Movement,"",MAINE,National Socialist Movement,Neo-Nazi,"",Yes,2005,e343b964-a801-4b51-a5b3-7b10982bc8c6
45.253783,-69.4454689,American National Socialist Workers Party,"",MAINE,"",Neo-Nazi,"",Yes,2008,0c41a086-cf1e-4a54-8030-8fbb04801a1e
45.253783,-69.4454689,North East White Pride,"",MAINE,"",White Nationalist,"",Yes,2009,45f4826f-28c9-40ac-a631-c4e8d62a78f5
45.253783,-69.4454689,Blood and Honour America Division,"",MAINE,Blood & Honour,Racist Skinhead,"",Yes,2010,e6d4da84-b234-49c0-bdd8-3f67419de5ed
45.253783,-69.4454689,Volksfront,"",MAINE,"",Racist Skinhead,"",Yes,2010,473fdb93-2b57-4715-bea1-bcba316a2b97
45.253783,-69.4454689,American Third Position,"",MAINE,"",White Nationalist,"",Yes,2011,e538952c-7a7a-4ffc-aabe-2a471863d175
45.253783,-69.4454689,Aryan Nations 88,"",MAINE,"",Neo-Nazi,"",Yes,2011,ebe6c690-1b71-4ac7-b528-856aa88991ff
45.253783,-69.4454689,Blood and Honour America Division,"",MAINE,Blood & Honour,Racist Skinhead,"",Yes,2011,26f7dc8c-2187-4275-a4f2-cc046ee10e5a
45.253783,-69.4454689,National Socialist Movement,"",MAINE,National Socialist Movement,Neo-Nazi,"",Yes,2011,4b03d82b-912e-48ba-acf0-a95b1251c01c
45.253783,-69.4454689,Volksfront,"",MAINE,"",Racist Skinhead,"",Yes,2011,656032fd-d7fc-4cce-aa92-304adf34e4fb
45.253783,-69.4454689,National Socialist Movement,"",MAINE,National Socialist Movement,Neo-Nazi,"",Yes,2012,94a104b8-e0f3-4c76-aabf-f63665b60f73
45.253783,-69.4454689,Loyal White Knights of the KKK,"",MAINE,"",Ku Klux Klan,"",Yes,2013,cfa75a00-04b1-41c9-a98c-3b54478a25bd
45.253783,-69.4454689,National Socialist Movement,"",MAINE,National Socialist Movement,Neo-Nazi,"",Yes,2013,b33cabfb-16e8-4e44-a503-235f40aaff88
45.253783,-69.4454689,Loyal White Knights of the KKK,"",MAINE,"",Ku Klux Klan,"",Yes,2014,f112b260-9fad-4070-a567-e5e8a6b18a00
45.253783,-69.4454689,National Socialist Movement,"",MAINE,National Socialist Movement,Neo-Nazi,"",Yes,2014,6050abee-876e-48cb-b293-699bf4d8df7d
45.253783,-69.4454689,Militant Knights KKK,"",MAINE,"",Ku Klux Klan,"",Yes,2015,3ded1e38-098d-4b42-9d82-effbd293f74d
45.253783,-69.4454689,National Socialist Movement,"",MAINE,National Socialist Movement,Neo-Nazi,"",Yes,2015,1e7a960f-7f39-429f-bcc2-cdb27daae979
45.253783,-69.4454689,Crew 38,"",MAINE,"",Racist Skinhead,"",Yes,2016,0c8071b3-27bd-4d60-9880-7a37c6a08b19
45.253783,-69.4454689,Militant Knights KKK,"",MAINE,"",Ku Klux Klan,"",Yes,2016,2a850f21-585f-4770-8b83-d95ceee335be
45.253783,-69.4454689,Crew 38,"",MAINE,"",Racist Skinhead,"",Yes,2017,357191a7-aec6-4b46-8ec4-5e50c03da64d
45.253783,-69.4454689,Traditionalist American Knights of the KKK,"",MAINE,"",Ku Klux Klan,"",Yes,2017,35b44de2-79a8-4cbb-97bf-242cbddb979f
45.253783,-69.4454689,Atomwaffen Division,"",MAINE,"",Neo-Nazi,"",Yes,2018,1a0a31af-15e8-47a0-86ef-fc22fb3f7788
45.253783,-69.4454689,"Daily Stormer, The","",MAINE,"",Neo-Nazi,"",Yes,2018,df2974cd-2f9c-4458-88cd-e7378f702263
45.253783,-69.4454689,Patriot Front,"",MAINE,"",White Nationalist,"",Yes,2019,104d1543-1427-4e4e-9bfb-bc44ce6cce73
39.0457549,-76.6412712,Imperial Klans of America Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2004,a6de469d-31cd-4e06-ac3f-883f942cfaf0
39.0457549,-76.6412712,Southern White Knights of the KKK,"",MARYLAND,"",Ku Klux Klan,"",Yes,2004,67b63bcb-91c3-4cc5-b32b-de1e491da6c4
