lat,lng,Title,City,State,Group,Ideology,Headquarters,Statewide,Year
36.778261,-119.4179324,Aryan Terror Brigade,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2014
36.778261,-119.4179324,The Creativity Alliance,"",CALIFORNIA,"",Neo-Nazi,"",Yes,2014
36.778261,-119.4179324,Die Auserwahlten,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2014
36.778261,-119.4179324,National Socialist Freedom Movement,"",CALIFORNIA,"",Neo-Nazi,"",Yes,2014
36.778261,-119.4179324,National Socialist Movement,"",CALIFORNIA,National Socialist Movement,Neo-Nazi,"",Yes,2014
36.778261,-119.4179324,White Boy Society,"",CALIFORNIA,"",White Nationalist,"",Yes,2014
36.778261,-119.4179324,California Skinheads,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2015
36.778261,-119.4179324,The Creativity Movement,"",CALIFORNIA,"",Neo-Nazi,"",Yes,2015
36.778261,-119.4179324,Crew 38,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2015
36.778261,-119.4179324,Israel United In Christ,"",CALIFORNIA,"",Black Separatist,"",Yes,2015
36.778261,-119.4179324,Loyal White Knights of the KKK,"",CALIFORNIA,"",Ku Klux Klan,"",Yes,2015
36.778261,-119.4179324,Militant Knights KKK,"",CALIFORNIA,"",Ku Klux Klan,"",Yes,2015
36.778261,-119.4179324,Right Wing Resistance,"",CALIFORNIA,"",White Nationalist,"",Yes,2015
36.778261,-119.4179324,Warlord Skins,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2015
36.778261,-119.4179324,American Nazi Party,"",CALIFORNIA,"",Neo-Nazi,"",Yes,2016
36.778261,-119.4179324,American Vanguard,"",CALIFORNIA,"",White Nationalist,"",Yes,2016
36.778261,-119.4179324,California Skinheads,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2016
36.778261,-119.4179324,Crew 38,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2016
36.778261,-119.4179324,Gallows Tree Wotansvolk Alliance,"",CALIFORNIA,"",Neo-Volkisch,"",Yes,2016
36.778261,-119.4179324,Noble Breed Kindred,"",CALIFORNIA,"",Neo-Nazi,"",Yes,2016
36.778261,-119.4179324,Pacific Coast Knights of the Ku Klux Klan,"",CALIFORNIA,"",Ku Klux Klan,"",Yes,2016
36.778261,-119.4179324,Soldiers of Odin,"",CALIFORNIA,"",Anti-Muslim,"",Yes,2016
36.778261,-119.4179324,United Northern and Southern Knights of the KKK,"",CALIFORNIA,"",Ku Klux Klan,"",Yes,2016
36.778261,-119.4179324,Vinlanders Social Club,"",CALIFORNIA,Vinlanders Social Club,Racist Skinhead,"",Yes,2016
36.778261,-119.4179324,Western Hammerskins,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2016
36.778261,-119.4179324,American Nazi Party,"",CALIFORNIA,"",Neo-Nazi,"",Yes,2017
36.778261,-119.4179324,Asatru Folk Assembly,"",CALIFORNIA,"",Neo-Volkisch,"",Yes,2017
36.778261,-119.4179324,Blood and Honour America Division,"",CALIFORNIA,Blood & Honour,Racist Skinhead,"",Yes,2017
36.778261,-119.4179324,California Skinheads,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2017
36.778261,-119.4179324,Crew 38,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2017
36.778261,-119.4179324,The Daily Stormer,"",CALIFORNIA,"",Neo-Nazi,"",Yes,2017
36.778261,-119.4179324,Fraternal Order of Alt-Knights,"",CALIFORNIA,Fraternal Order of Alt-Knights (FOAK),General Hate,"",Yes,2017
36.778261,-119.4179324,Golden-State 45/Kindred 45,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2017
36.778261,-119.4179324,Golden-State 45/Kindred 45,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2017
36.778261,-119.4179324,National Socialist Liberation Front,"",CALIFORNIA,"",Neo-Nazi,"",Yes,2017
36.778261,-119.4179324,"Nationalist Women's Front","",CALIFORNIA,"",Neo-Nazi,"",Yes,2017
36.778261,-119.4179324,Noble Breed Kindred,"",CALIFORNIA,"",Neo-Nazi,"",Yes,2017
36.778261,-119.4179324,Pacific Coast Knights of the Ku Klux Klan,"",CALIFORNIA,"",Ku Klux Klan,"",Yes,2017
36.778261,-119.4179324,Patriot Front,"",CALIFORNIA,"",White Nationalist,"",Yes,2017
36.778261,-119.4179324,Sacto Skinheads,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2017
36.778261,-119.4179324,Sicarii 1715,"",CALIFORNIA,"",Black Separatist,"",Yes,2017
36.778261,-119.4179324,The Right Stuff,"",CALIFORNIA,"",White Nationalist,"",Yes,2017
36.778261,-119.4179324,Vinlanders Social Club,"",CALIFORNIA,Vinlanders Social Club,Racist Skinhead,"",Yes,2017
36.778261,-119.4179324,WeSearchr,"",CALIFORNIA,WeSearchr,White Nationalist,"",Yes,2017
36.778261,-119.4179324,Western Hammerskins,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2017
36.778261,-119.4179324,ACT for America,"",CALIFORNIA,"ACT for America ",Anti-Muslim,"",Yes,2018
36.778261,-119.4179324,Soldiers of Odin,"",CALIFORNIA,"",Anti-Muslim,"",Yes,2018
36.778261,-119.4179324,Israelites Saints of Christ,"",CALIFORNIA,"",Black Separatist,"",Yes,2018
36.778261,-119.4179324,Vinlandic Werwolf Distribution,"",CALIFORNIA,"",Hate Music,"",Yes,2018
36.778261,-119.4179324,"Wolf's Head Records","",CALIFORNIA,"",Hate Music,"",Yes,2018
36.778261,-119.4179324,Asatru Folk Assembly,"",CALIFORNIA,"",General Hate,"",Yes,2018
36.778261,-119.4179324,American Guard,"",CALIFORNIA,"",General Hate,"",Yes,2018
36.778261,-119.4179324,Pacific Coast Knights of the Ku Klux Klan,"",CALIFORNIA,"",Ku Klux Klan,Yes,Yes,2018
36.778261,-119.4179324,American Nazi Party,"",CALIFORNIA,"",Neo-Nazi,"",Yes,2018
36.778261,-119.4179324,Atomwaffen Division,"",CALIFORNIA,"",Neo-Nazi,"",Yes,2018
36.778261,-119.4179324,"Daily Stormer, The","",CALIFORNIA,"",Neo-Nazi,"",Yes,2018
36.778261,-119.4179324,"Nationalist Women's Front","",CALIFORNIA,"",Neo-Nazi,"",Yes,2018
36.778261,-119.4179324,Noble Breed Kindred,"",CALIFORNIA,"",Neo-Nazi,"",Yes,2018
36.778261,-119.4179324,AC/OC,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2018
36.778261,-119.4179324,Blood and Honour America Division,"",CALIFORNIA,Blood & Honour,Racist Skinhead,"",Yes,2018
36.778261,-119.4179324,California Skinheads,"",CALIFORNIA,"",Racist Skinhead,Yes,Yes,2018
36.778261,-119.4179324,Crew 38,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2018
36.778261,-119.4179324,Western Hammerskins,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2018
36.778261,-119.4179324,Patriot Front,"",CALIFORNIA,"",White Nationalist,"",Yes,2018
36.778261,-119.4179324,WeSearchr,"",CALIFORNIA,WeSearchr,White Nationalist,Yes,Yes,2018
36.778261,-119.4179324,Soldiers of Odin,"",CALIFORNIA,"",Anti-Muslim,"",Yes,2019
36.778261,-119.4179324,Israelites Saints of Christ,"",CALIFORNIA,"",Black Separatist,"",Yes,2019
36.778261,-119.4179324,Vinlandic Werwolf Distribution,"",CALIFORNIA,"",Hate Music,"",Yes,2019
36.778261,-119.4179324,Pacific Coast Knights of the Ku Klux Klan,"",CALIFORNIA,"",Ku Klux Klan,Yes,Yes,2019
36.778261,-119.4179324,American Nazi Party,"",CALIFORNIA,"",Neo-Nazi,"",Yes,2019
36.778261,-119.4179324,Atomwaffen Division,"",CALIFORNIA,"",Neo-Nazi,"",Yes,2019
36.778261,-119.4179324,Feuerkrieg Division,"",CALIFORNIA,"",Neo-Nazi,"",Yes,2019
36.778261,-119.4179324,The Daily Stormer,"",CALIFORNIA,"",Neo-Nazi,"",Yes,2019
36.778261,-119.4179324,Viking Brotherhood,"",CALIFORNIA,"",Neo-Volkisch,Yes,Yes,2019
36.778261,-119.4179324,AC Skins,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2019
36.778261,-119.4179324,American Front,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2019
36.778261,-119.4179324,Crew 38,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2019
36.778261,-119.4179324,Western Hammerskins,"",CALIFORNIA,"",Racist Skinhead,"",Yes,2019
36.778261,-119.4179324,Our Fight Clothing,"",CALIFORNIA,"",White Nationalist,"",Yes,2019
36.778261,-119.4179324,Patriot Front,"",CALIFORNIA,"",White Nationalist,"",Yes,2019
39.5500507,-105.7820674,National Skinhead Front,"",COLORADO,"",Racist Skinhead,"",Yes,2001
39.5500507,-105.7820674,World Church of the Creator,"",COLORADO,"",Neo-Nazi,"",Yes,2001
39.5500507,-105.7820674,Jewish Defense League,"",COLORADO,"",General Hate,"",Yes,2004
39.5500507,-105.7820674,National Socialist Movement,"",COLORADO,National Socialist Movement,Neo-Nazi,"",Yes,2007
39.5500507,-105.7820674,Knights of the Nordic Order,"",COLORADO,"",Neo-Nazi,"",Yes,2008
39.5500507,-105.7820674,National Socialist Movement,"",COLORADO,"",Neo-Nazi,"",Yes,2008
39.5500507,-105.7820674,Aryan Nations Revival,"",COLORADO,"",Christian Identity,"",Yes,2009
39.5500507,-105.7820674,Knights of the Nordic Order,"",COLORADO,"",Neo-Nazi,"",Yes,2009
39.5500507,-105.7820674,American National Socialist Party,"",COLORADO,"",Neo-Nazi,"",Yes,2010
39.5500507,-105.7820674,Aryan Nations,"",COLORADO,"",Neo-Nazi,"",Yes,2010
39.5500507,-105.7820674,Aryan Nations 88,"",COLORADO,"",Neo-Nazi,"",Yes,2010
39.5500507,-105.7820674,Aryan Terror Brigade,"",COLORADO,"",Racist Skinhead,"",Yes,2010
39.5500507,-105.7820674,Brotherhood of Klans Knights of the KKK,"",COLORADO,"",Ku Klux Klan,"",Yes,2010
39.5500507,-105.7820674,Creativity Movement,"",COLORADO,Creativity Movement,Neo-Nazi,"",Yes,2010
39.5500507,-105.7820674,Fundamentalist Latter Day Saints,"",COLORADO,Fundamentalist Church of Jesus Christ of Latter-Day Saints,General Hate,"",Yes,2010
39.5500507,-105.7820674,Aryan Terror Brigade,"",COLORADO,"",Racist Skinhead,"",Yes,2011
39.5500507,-105.7820674,Creativity Movement,"",COLORADO,Creativity Movement,Neo-Nazi,"",Yes,2011
39.5500507,-105.7820674,United Knights Of Tennessee Order Of The KKK,"",COLORADO,"",Ku Klux Klan,"",Yes,2011
39.5500507,-105.7820674,American Third Position,"",COLORADO,"",White Nationalist,"",Yes,2012
39.5500507,-105.7820674,Aryan Terror Brigade,"",COLORADO,"",Racist Skinhead,"",Yes,2012
39.5500507,-105.7820674,Creativity Movement,"",COLORADO,Creativity Movement,Neo-Nazi,"",Yes,2012
39.5500507,-105.7820674,Die Auserwahlten,"",COLORADO,"",Racist Skinhead,"",Yes,2013
39.5500507,-105.7820674,Loyal White Knights of the KKK,"",COLORADO,"",Ku Klux Klan,"",Yes,2013
39.5500507,-105.7820674,National Socialist Movement,"",COLORADO,National Socialist Movement,Neo-Nazi,"",Yes,2013
39.5500507,-105.7820674,The Creativity Movement,"",COLORADO,"",Neo-Nazi,"",Yes,2013
39.5500507,-105.7820674,Aryan Strikeforce,"",COLORADO,"",Racist Skinhead,"",Yes,2014
39.5500507,-105.7820674,Die Auserwahlten,"",COLORADO,"",Racist Skinhead,"",Yes,2014
39.5500507,-105.7820674,White Boy Society,"",COLORADO,"",White Nationalist,"",Yes,2014
39.5500507,-105.7820674,Aryan Strikeforce,"",COLORADO,"",Racist Skinhead,"",Yes,2015
39.5500507,-105.7820674,Blood and Honour Social Club,"",COLORADO,Blood & Honour,Racist Skinhead,"",Yes,2015
39.5500507,-105.7820674,National Socialist Movement,"",COLORADO,National Socialist Movement,Neo-Nazi,"",Yes,2015
39.5500507,-105.7820674,Wolves of Vinland,"",COLORADO,"",Neo-Volkisch,"",Yes,2015
39.5500507,-105.7820674,ACT for America,"",COLORADO,"ACT for America ",Anti-Muslim,"",Yes,2016
39.5500507,-105.7820674,Aryan Strikeforce,"",COLORADO,"",Racist Skinhead,"",Yes,2016
39.5500507,-105.7820674,National Socialist Movement,"",COLORADO,National Socialist Movement,Neo-Nazi,"",Yes,2016
39.5500507,-105.7820674,Soldiers of Odin,"",COLORADO,"",Anti-Muslim,"",Yes,2016
39.5500507,-105.7820674,Wolves of Vinland,"",COLORADO,"",Neo-Volkisch,"",Yes,2016
39.5500507,-105.7820674,The Daily Stormer,"",COLORADO,"",Neo-Nazi,"",Yes,2017
39.5500507,-105.7820674,Golden State Skinheads,"",COLORADO,"",Racist Skinhead,"",Yes,2017
39.5500507,-105.7820674,Loyal White Knights of the KKK,"",COLORADO,"",Ku Klux Klan,"",Yes,2017
39.5500507,-105.7820674,Mass Resistance,"",COLORADO,"",Anti-LGBTQ,"",Yes,2017
39.5500507,-105.7820674,National Socialist Movement,"",COLORADO,National Socialist Movement,Neo-Nazi,"",Yes,2017
39.5500507,-105.7820674,Wolves of Vinland,"",COLORADO,"",Neo-Volkisch,"",Yes,2017
39.5500507,-105.7820674,Asatru Folk Assembly,"",COLORADO,"",General Hate,"",Yes,2018
39.5500507,-105.7820674,American Guard,"",COLORADO,"",General Hate,"",Yes,2018
39.5500507,-105.7820674,Proud Boys,"",COLORADO,Proud Boys,General Hate,"",Yes,2018
39.5500507,-105.7820674,Atomwaffen Division,"",COLORADO,"",Neo-Nazi,"",Yes,2018
39.5500507,-105.7820674,Traditionalist Worker Party,"",COLORADO,Traditionalist Worker Party,Neo-Nazi,"",Yes,2018
39.5500507,-105.7820674,Patriot Front,"",COLORADO,"",White Nationalist,"",Yes,2018
39.5500507,-105.7820674,The Right Stuff,"",COLORADO,"",White Nationalist,"",Yes,2018
39.5500507,-105.7820674,Proud Boys,"",COLORADO,Proud Boys,General Hate,"",Yes,2019
39.5500507,-105.7820674,Atomwaffen Division,"",COLORADO,"",Neo-Nazi,"",Yes,2019
39.5500507,-105.7820674,Asatru Folk Assembly,"",COLORADO,"",Neo-Volkisch,"",Yes,2019
39.5500507,-105.7820674,Patriot Front,"",COLORADO,"",White Nationalist,"",Yes,2019
39.5500507,-105.7820674,The Right Stuff,"",COLORADO,"",White Nationalist,"",Yes,2019
41.6032207,-73.087749,Southern White Knights of the KKK,"",CONNECTICUT,"",Ku Klux Klan,"",Yes,2001
41.6032207,-73.087749,Hypatia Publishing,"",CONNECTICUT,"",White Nationalist,"",Yes,2002
41.6032207,-73.087749,Hypatia Publishing,"",CONNECTICUT,"",White Nationalist,"",Yes,2003
41.6032207,-73.087749,Council of Conservative Citizens,"",CONNECTICUT,Council of Conservative Citizens,White Nationalist,"",Yes,2007
41.6032207,-73.087749,Brotherhood of Klans Knights of the KKK,"",CONNECTICUT,"",Ku Klux Klan,"",Yes,2008
41.6032207,-73.087749,Council of Conservative Citizens,"",CONNECTICUT,Council of Conservative Citizens,White Nationalist,"",Yes,2008
41.6032207,-73.087749,United Northern and Southern Knights of the KKK,"",CONNECTICUT,"",Ku Klux Klan,"",Yes,2008
41.6032207,-73.087749,Brotherhood of Klans Knights of the KKK,"",CONNECTICUT,"",Ku Klux Klan,"",Yes,2009
41.6032207,-73.087749,Council of Conservative Citizens,"",CONNECTICUT,Council of Conservative Citizens,White Nationalist,"",Yes,2009
41.6032207,-73.087749,Creativity Movement,"",CONNECTICUT,Creativity Movement,Neo-Nazi,"",Yes,2009
41.6032207,-73.087749,North East White Pride,"",CONNECTICUT,"",White Nationalist,"",Yes,2009
41.6032207,-73.087749,United Northern and Southern Knights of the KKK,"",CONNECTICUT,"",Ku Klux Klan,"",Yes,2009
41.6032207,-73.087749,Creativity Movement,"",CONNECTICUT,Creativity Movement,Neo-Nazi,"",Yes,2010
41.6032207,-73.087749,National Socialist Movement,"",CONNECTICUT,National Socialist Movement,Neo-Nazi,"",Yes,2010
41.6032207,-73.087749,United Northern and Southern Knights of the KKK,"",CONNECTICUT,"",Ku Klux Klan,"",Yes,2010
41.6032207,-73.087749,Creativity Movement,"",CONNECTICUT,Creativity Movement,Neo-Nazi,"",Yes,2011
41.6032207,-73.087749,National Socialist Movement,"",CONNECTICUT,National Socialist Movement,Neo-Nazi,"",Yes,2011
41.6032207,-73.087749,South Africa Project,"",CONNECTICUT,"",White Nationalist,"",Yes,2011
41.6032207,-73.087749,United Knights Of Tennessee Order Of The KKK,"",CONNECTICUT,"",Ku Klux Klan,"",Yes,2011
41.6032207,-73.087749,The Creativity Movement,"",CONNECTICUT,"",Neo-Nazi,"",Yes,2012
41.6032207,-73.087749,National Socialist Movement,"",CONNECTICUT,National Socialist Movement,Neo-Nazi,"",Yes,2012
41.6032207,-73.087749,South Africa Project,"",CONNECTICUT,"",White Nationalist,"",Yes,2012
41.6032207,-73.087749,Volksfront,"",CONNECTICUT,"",Racist Skinhead,"",Yes,2012
41.6032207,-73.087749,Loyal White Knights of the KKK,"",CONNECTICUT,"",Ku Klux Klan,"",Yes,2013
41.6032207,-73.087749,National Socialist Movement,"",CONNECTICUT,National Socialist Movement,Neo-Nazi,"",Yes,2013
41.6032207,-73.087749,Red October,"",CONNECTICUT,"",White Nationalist,"",Yes,2013
41.6032207,-73.087749,The Creativity Movement,"",CONNECTICUT,"",Neo-Nazi,"",Yes,2013
41.6032207,-73.087749,The Creativity Movement,"",CONNECTICUT,"",Neo-Nazi,"",Yes,2014
41.6032207,-73.087749,National Socialist Freedom Movement,"",CONNECTICUT,"",Neo-Nazi,"",Yes,2014
41.6032207,-73.087749,National Socialist Movement,"",CONNECTICUT,National Socialist Movement,Neo-Nazi,"",Yes,2014
41.6032207,-73.087749,Militant Knights KKK,"",CONNECTICUT,"",Ku Klux Klan,"",Yes,2015
41.6032207,-73.087749,National Socialist Movement,"",CONNECTICUT,National Socialist Movement,Neo-Nazi,"",Yes,2015
41.6032207,-73.087749,ACT for America,"",CONNECTICUT,"ACT for America ",Anti-Muslim,"",Yes,2016
41.6032207,-73.087749,National Socialist Movement,"",CONNECTICUT,National Socialist Movement,Neo-Nazi,"",Yes,2016
41.6032207,-73.087749,White Lives Matter,"",CONNECTICUT,"",White Nationalist,"",Yes,2016
41.6032207,-73.087749,American Guard,"",CONNECTICUT,"",General Hate,"",Yes,2017
41.6032207,-73.087749,The Daily Stormer,"",CONNECTICUT,"",Neo-Nazi,"",Yes,2017
41.6032207,-73.087749,ACT for America,"",CONNECTICUT,"ACT for America ",Anti-Muslim,"",Yes,2018
41.6032207,-73.087749,American Guard,"",CONNECTICUT,"",General Hate,"",Yes,2018
41.6032207,-73.087749,"Daily Stormer, The","",CONNECTICUT,"",Neo-Nazi,"",Yes,2018
41.6032207,-73.087749,Identity Evropa,"",CONNECTICUT,Identity Evropa/American Identity Movement,White Nationalist,"",Yes,2018
41.6032207,-73.087749,ACT for America,"",CONNECTICUT,"ACT for America ",Anti-Muslim,"",Yes,2019
41.6032207,-73.087749,Proud Boys,"",CONNECTICUT,Proud Boys,General Hate,"",Yes,2019
41.6032207,-73.087749,National Socialist Movement,"",CONNECTICUT,National Socialist Movement,Neo-Nazi,"",Yes,2019
41.6032207,-73.087749,American Identity Movement,"",CONNECTICUT,"",White Nationalist,"",Yes,2019
41.6032207,-73.087749,Patriot Front,"",CONNECTICUT,"",White Nationalist,"",Yes,2019
38.9108325,-75.5276699,World Church of the Creator,"",DELAWARE,"",Neo-Nazi,"",Yes,2001
38.9108325,-75.5276699,National Socialist Movement,"",DELAWARE,National Socialist Movement,Neo-Nazi,"",Yes,2008
38.9108325,-75.5276699,United Northern and Southern Knights of the KKK,"",DELAWARE,"",Ku Klux Klan,"",Yes,2008
38.9108325,-75.5276699,Knights of the Nordic Order,"",DELAWARE,"",Neo-Nazi,"",Yes,2009
38.9108325,-75.5276699,National Socialist Movement,"",DELAWARE,"",Neo-Nazi,"",Yes,2009
38.9108325,-75.5276699,United Northern and Southern Knights of the KKK,"",DELAWARE,"",Ku Klux Klan,"",Yes,2009
38.9108325,-75.5276699,National Socialist Movement,"",DELAWARE,National Socialist Movement,Neo-Nazi,"",Yes,2010
38.9108325,-75.5276699,United Northern and Southern Knights of the KKK,"",DELAWARE,"",Ku Klux Klan,"",Yes,2010
38.9108325,-75.5276699,National Socialist Freedom Movement,"",DELAWARE,"",Neo-Nazi,"",Yes,2011
38.9108325,-75.5276699,National Socialist Movement,"",DELAWARE,National Socialist Movement,Neo-Nazi,"",Yes,2011
38.9108325,-75.5276699,Rebel Brigade Knights of the KKK,"",DELAWARE,"",Ku Klux Klan,"",Yes,2011
38.9108325,-75.5276699,Loyal White Knights of the KKK,"",DELAWARE,"",Ku Klux Klan,"",Yes,2012
38.9108325,-75.5276699,National Socialist Freedom Movement,"",DELAWARE,"",Neo-Nazi,"",Yes,2012
38.9108325,-75.5276699,National Socialist Movement,"",DELAWARE,National Socialist Movement,Neo-Nazi,"",Yes,2012
38.9108325,-75.5276699,Loyal White Knights of the KKK,"",DELAWARE,"",Ku Klux Klan,"",Yes,2013
38.9108325,-75.5276699,National Socialist Freedom Movement,"",DELAWARE,"",Neo-Nazi,"",Yes,2013
38.9108325,-75.5276699,National Socialist Movement,"",DELAWARE,National Socialist Movement,Neo-Nazi,"",Yes,2013
38.9108325,-75.5276699,National Socialist Freedom Movement,"",DELAWARE,"",Neo-Nazi,"",Yes,2014
38.9108325,-75.5276699,National Socialist Movement,"",DELAWARE,National Socialist Movement,Neo-Nazi,"",Yes,2014
38.9108325,-75.5276699,Advanced White Society,"",DELAWARE,"",White Nationalist,"",Yes,2015
38.9108325,-75.5276699,East Coast Knights of the True Invisible Empire,"",DELAWARE,"",Ku Klux Klan,"",Yes,2015
38.9108325,-75.5276699,National Socialist Movement,"",DELAWARE,National Socialist Movement,Neo-Nazi,"",Yes,2015
38.9108325,-75.5276699,Original Knight Riders Knights of the KKK,"",DELAWARE,"",Ku Klux Klan,"",Yes,2015
38.9108325,-75.5276699,National Socialist Movement,"",DELAWARE,National Socialist Movement,Neo-Nazi,"",Yes,2016
38.9071923,-77.0368707,Brotherhood of Klans Knights of the KKK,"",DISTRICT OF COLUMBIA,"",Ku Klux Klan,"",Yes,2010
38.9071923,-77.0368707,National Black Foot Soldier Network,"",DISTRICT OF COLUMBIA,"",Black Separatist,"",Yes,2010
38.9071923,-77.0368707,Center for Immigration Studies,"",DISTRICT OF COLUMBIA,Center for Immigration Studies,Anti-Immigrant,"",Yes,2017
38.9071923,-77.0368707,Immigration Reform Law Institute,"",DISTRICT OF COLUMBIA,"",Anti-Immigrant,"",Yes,2017
38.9071923,-77.0368707,Return of Kings,"",DISTRICT OF COLUMBIA,"",General Hate,"",Yes,2017
27.6648274,-81.5157535,Knights of the Ku Klux Klan,"",FLORIDA,"",Ku Klux Klan,"",Yes,2004
27.6648274,-81.5157535,Women for Aryan Unity,"",FLORIDA,"",Neo-Nazi,"",Yes,2004
27.6648274,-81.5157535,Knights of the Ku Klux Klan,"",FLORIDA,"",Ku Klux Klan,"",Yes,2005
27.6648274,-81.5157535,Women for Aryan Unity,"",FLORIDA,"",Neo-Nazi,"",Yes,2005
27.6648274,-81.5157535,Knights of the Ku Klux Klan,"",FLORIDA,"",Ku Klux Klan,"",Yes,2006
27.6648274,-81.5157535,Women for Aryan Unity,"",FLORIDA,"",Neo-Nazi,"",Yes,2006
27.6648274,-81.5157535,National Socialist Movement,"",FLORIDA,National Socialist Movement,Neo-Nazi,"",Yes,2007
27.6648274,-81.5157535,Volksfront,"",FLORIDA,"",Racist Skinhead,"",Yes,2007
27.6648274,-81.5157535,Women for Aryan Unity,"",FLORIDA,"",Neo-Nazi,"",Yes,2007
27.6648274,-81.5157535,Brotherhood of Klans Knights of the KKK,"",FLORIDA,"",Ku Klux Klan,"",Yes,2008
27.6648274,-81.5157535,Christian National Socialist Party,"",FLORIDA,"",Neo-Nazi,"",Yes,2008
27.6648274,-81.5157535,Fraternal White Knights of the KKK,"",FLORIDA,"",Ku Klux Klan,"",Yes,2008
27.6648274,-81.5157535,Knights of the Nordic Order,"",FLORIDA,"",Neo-Nazi,"",Yes,2008
27.6648274,-81.5157535,National Socialist Movement,"",FLORIDA,"",Neo-Nazi,"",Yes,2008
27.6648274,-81.5157535,Brotherhood of Klans Knights of the KKK,"",FLORIDA,"",Ku Klux Klan,"",Yes,2009
27.6648274,-81.5157535,Knights of the Nordic Order,"",FLORIDA,"",Neo-Nazi,"",Yes,2009
27.6648274,-81.5157535,League of the South,"",FLORIDA,League of the South,Neo-Confederate,"",Yes,2009
